"Cycle_Index","Discharge Time (s)","Decrement 3.6-3.4V (s)","Max. Voltage Dischar. (V)","Min. Voltage Charg. (V)","Time at 4.15V (s)","Time constant current (s)","Charging time (s)","RUL"
"2","7356.99","1386.017","4.231","3.247","5368.992","6643.01","10766.02","1106"
"3","7336","1295.008","4.232","3.251","5355.008","6628.99","10612","1105"
"4","7328.99","1260","4.233","3.253","5348","6628.99","10576.99","1104"
"6","65032.8","1284.512","4.283","3.261","5340.992","107900.27","107900.27","1102"
"7","3329.98","1046.256","3.694","3.492","5081.5453846154","6023.65","6023.65","1101"
"8","6029.99","1060.7175","4.036","3.482","5088.4534615385","6018.43","6018.43","1100"
"9","6031.42","1063.9314285714","4.037","3.485","5072.1375","5999.23","5999.23","1099"
"10","5940","1075.5672906404","4.035","3.489","5060.7655384615","5989.47","5989.47","1098"
"11","426207.68","254565.797","4.269","3.126","222054.844","87429.84","433662.03","1097"
"12","2269.7","883.20000000007","4.02","3.907","1919.4560000001","2892.45","6279.36","1096"
"13","2266.15","880.79800000007","4.022","3.38","5202.399","6175.39","9591.36","1095"
"14","2264.93","878.40000000002","4.023","3.381","5195.3590000001","6168.35","9607.65","1094"
"15","2262.11","878.39899999997","4.023","3.381","5195.3589999999","6161.38","9574.08","1093"
"16","2259.55","873.59700000007","4.023","3.38","5188.3520000001","6161.38","9530.3","1092"
"17","2256.8","871.20299999998","4.024","3.38","5181.343","6154.33","9542.33","1091"
"18","2253.44","866.39899999997","4.024","3.381","5174.3979999999","6140.38","9490.72","1090"
"19","2251.17","864","4.024","3.381","5160.351","6133.34","9515.48","1089"
"20","2247.88","859.19499999995","4.024","3.381","5153.3439999999","6126.34","9485.66","1088"
"21","2245.79","856.7969999999","4.024","3.382","5146.3670000001","6119.36","9511.36","1087"
"22","2243.27","852","4.024","3.382","5139.3590000001","6105.38","9488.58","1086"
"23","2241.34","849.59400000004","4.024","3.382","5132.312","6098.34","9503.36","1085"
"24","2238.92","847.20299999998","4.025","3.383","5121.867","6091.36","9470.97","1084"
"25","2235.72","844.81200000003","4.025","3.383","5118.375","6084.36","9412.73","1083"
"26","2233.12","842.40599999996","4.024","3.384","5104.328","6077.34","9407.2","1082"
"27","2231.33","840","4.024","3.385","5097.422","6070.41","9435.23","1081"
"28","2228.95","837.60899999994","4.024","3.385","5090.235","6063.23","9417.56","1080"
"29","2226.98","835.20299999998","4.025","3.386","5083.375","6056.36","9435.2","1079"
"31","2222.31","830.40599999996","4.024","3.386","5076.3589999999","6042.38","9385.22","1077"
"32","2220.61","828","4.024","3.387","5069.4059999999","6035.39","9389.89","1076"
"33","2218.69","825.59299999999","4.024","3.387","5062.375","6028.39","9375.11","1075"
"34","2216.53","823.18700000003","4.024","3.388","5055.3589999999","6028.34","9370.2","1074"
"35","2221","820.78100000007","4.008","3.603","5033.375","6006","9420.28","1073"
"36","2226.25","823.21900000004","4.024","3.677","5048.375","6021.38","9406.03","1072"
"37","2223.47","818.40700000001","4.024","3.387","5069.3439999999","6042.34","9447.47","1071"
"38","2219.16","818.40599999996","4.024","3.388","5062.375","6028.38","9390.78","1070"
"39","2216.22","813.59400000027","4.023","3.389","5048.3429999999","6021.38","9388.5","1069"
"40","2212.72","813.65600000019","4.023","3.39","5041.375","6014.38","9343.59","1068"
"41","2211.5","811.21799999988","4.023","3.391","5034.3439999998","6000.31","9391.59","1067"
"42","2209","808.81300000008","4.023","3.391","5027.3440000003","6000.31","9351.41","1066"
"43","2207.25","806.40600000019","4.023","3.392","5020.3119999999","5993.34","9371.75","1065"
"44","2204.72","804","4.023","3.393","5013.3429999999","5986.34","9359.06","1064"
"45","2202.28","801.59299999988","4.023","3.393","5006.375","5972.34","9323.56","1063"
"46","2200.41","799.18699999992","4.022","3.394","4999.344","5972.34","9330.91","1062"
"47","2198.56","796.78200000012","4.022","3.394","4992.344","5965.34","9330.56","1061"
"48","2196.75","796.78100000019","4.022","3.395","4985.3439999998","5958.34","9304.25","1060"
"49","2195.12","794.40599999996","4.022","3.396","4985.375","5951.34","9310.31","1059"
"50","2193.75","794.40600000019","4.022","3.396","4978.3119999999","5944.31","9296.69","1058"
"51","2192.69","792","4.022","3.396","4971.3439999998","5944.31","9316.34","1057"
"52","2190.69","789.59399999981","4.022","3.397","4971.3119999997","5937.34","9285.78","1056"
"53","2189.12","789.625","4.022","3.397","4964.3119999999","5930.34","9293.06","1055"
"54","2187.44","787.25","4.021","3.398","4957.3130000001","5930.31","9287.19","1054"
"55","2186.31","784.81300000008","4.022","3.399","4950.375","5923.31","9294.81","1053"
"56","2185.62","784.81199999992","4.022","3.399","4950.3130000001","5916.31","9301.69","1052"
"57","2183.56","784.75","4.022","3.399","4943.3130000001","5916.31","9283.69","1051"
"58","2180.44","777.625","4.021","3.399","4943.25","5909.25","9244.88","1050"
"59","2184.44","777.625","4.005","3.62","4914.25","5887","9308.5","1049"
"60","207014.94","2949.9946666667","4.271","3.18","73949.983","85841.86","85841.86","1048"
"61","2188.26","780","3.985","3.405","5217.0560000001","6203.46","9739.01","1047"
"62","2185.86","786","3.985","3.4","4976.3519999999","5948.35","9364.32","1046"
"63","2183.68","786","3.986","3.401","4970.3520000002","5912.35","9339.3","1045"
"64","2181.02","786","3.986","3.402","4964.2890000001","5912.29","9317.82","1044"
"65","2179.65","786","3.986","3.401","4958.3519999999","5912.35","9359.93","1043"
"66","2177.44","783.60000000009","3.986","3.403","4947.4580000001","5912.26","9346.47","1042"
"67","2175.01","780","3.986","3.403","4940.3520000002","5912.35","9346.62","1041"
"68","2172.42","780","3.986","3.404","4934.321","5876.32","9299.84","1040"
"69","2170.56","780","3.986","3.404","4928.3519999999","5876.35","9300.9","1039"
"70","2169.25","773.60000000009","3.987","3.406","4922.3899999999","5876.39","9318.66","1038"
"71","2167.3","771.60000000009","3.987","3.405","4916.3509999998","5876.35","9298.4","1037"
"72","2165.5","774","3.987","3.407","4911.591","5876.39","9268.12","1036"
"73","2163.42","772","3.987","3.406","4904.3439999998","5876.34","9273.78","1035"
"74","2161.81","768","3.987","3.423","4898.3600000001","5840.36","9282.66","1034"
"75","2159.39","764","3.987","3.408","4892.375","5840.38","9268.41","1033"
"76","2157.28","764.39999999991","3.987","3.409","4886.344","5840.34","9232.83","1032"
"77","2156.06","764.39999999991","3.987","3.41","4882.6189999999","5840.22","9243.48","1031"
"78","2154.72","763","3.987","3.411","4875.5590000001","5840.36","9208.86","1030"
"79","2153.19","759","3.987","3.41","4874.2660000001","5840.27","9228.3","1029"
"80","2150.81","760.80000000005","3.987","3.411","4868.3120000001","5804.31","9214.05","1028"
"81","2149","756","3.986","3.411","4861.1429999997","5804.34","9205.31","1027"
"82","2147.17","757.19999999995","3.986","3.413","4853.9404000002","5804.33","9207.26","1026"
"83","2145.05","753","3.986","3.429","4850.375","5804.38","9227.09","1025"
"84","2157.06","753.59399999981","4","3.64","4823.3120000001","5796","9222.31","1024"
"85","2153.28","753","3.985","3.722","4839.544","5804.34","9238.03","1023"
"86","2150.56","753","3.985","3.413","4868.3430000001","5804.34","9229.47","1022"
"87","2148.41","753.60000000009","3.985","3.414","4861.1129999999","5804.31","9275.06","1021"
"88","2145.44","747.60000000009","3.985","3.415","4850.375","5804.38","9219.19","1020"
"89","2142.97","750","3.985","3.416","4844.3430000001","5804.34","9192.22","1019"
"90","2141.31","748","3.985","3.417","4838.2189999998","5804.22","9191.5","1018"
"91","2139.59","744","3.985","3.416","4832.3119999999","5804.31","9193.69","1017"
"92","2137.12","746.39999999991","3.985","3.417","4825.1130000001","5768.31","9180.47","1016"
"93","2135.38","741","3.984","3.418","4817.9440000001","5768.34","9205.56","1015"
"94","2133.31","740.80000000005","3.984","3.419","4814.344","5768.34","9164.5","1014"
"95","2131.44","738","3.984","3.419","4808.3119999999","5768.31","9139.5","1013"
"96","2130.25","738","3.984","3.42","4803.5119999999","5768.31","9176.06","1012"
"97","2128.62","739.19999999995","3.984","3.42","4796.3439999998","5732.34","9152.97","1011"
"98","2127.06","735.19999999995","3.984","3.42","4796.3439999998","5732.34","9121.47","1010"
"99","2126","735","3.983","3.422","4789.175","5732.38","9171.5","1009"
"100","2124","733.60000000009","3.983","3.421","4781.9439999999","5732.34","9130.84","1008"
"101","2122.75","732","3.983","3.422","4778.375","5732.38","9152.38","1007"
"102","2121.41","732","3.983","3.423","4774.6809999999","5732.28","9159.94","1006"
"103","2120.06","732","3.983","3.422","4767.544","5732.34","9143.84","1005"
"104","2118.69","730.39999999991","3.983","3.423","4766.1880000001","5732.19","9108.88","1004"
"105","2118.19","730.39999999991","3.983","3.423","4760.3130000001","5696.31","9139.06","1003"
"106","2112","735.60000000009","3.977","3.423","4760.3130000001","5646.75","9156.38","1002"
"107","2112.88","727.20000000019","3.98","3.424","4753.0499999998","5696.25","9139.88","1001"
"108","2125.19","727.25","3.996","3.753","4725.375","5698.38","9149","1000"
"109","203575.68","-196149.274","4.271","3.248","71940.004","83788.19","83788.19","999"
"110","2132.7","730.39999999991","3.978","3.421","5062.7520000003","6022.75","9625.34","998"
"111","2131.01","732","3.978","3.422","4796.3200000003","5732.32","9253.85","997"
"112","2128.96","732","3.978","3.422","4789.1199999996","5732.32","9221.47","996"
"113","2126.78","732","3.978","3.423","4784.3510000002","5732.35","9207.84","995"
"114","2124","735.60000000009","3.979","3.424","4778.3199999998","5732.32","9233.15","994"
"115","2112","735.60000000009","3.979","3.424","4772.3829999999","5732.38","9228.67","993"
"116","2120.29","729.60000000009","3.979","3.425","4766.3520000004","5696.35","9209.44","992"
"117","2118.11","729.60000000009","3.98","3.425","4754.3509999998","5696.35","9222.98","991"
"118","2115.1","725.60000000009","3.979","3.426","4745.8580000005","5696.26","9180.7","990"
"119","2112.74","723.60000000009","3.98","3.427","4738.7199999997","5696.32","9175.33","989"
"120","2110.59","723.60000000009","3.98","3.428","4731.5520000006","5696.35","9176.32","988"
"121","2107.97","717.60000000009","3.98","3.428","4724.2570000002","5660.26","9143.68","987"
"122","2106.2","720","3.981","3.43","4717.159","5660.36","9140.86","986"
"123","2104.25","720","3.981","3.43","4709.912","5660.31","9152.28","985"
"124","2101.86","716.39999999991","3.98","3.431","4702.7439999999","5660.34","9144.12","984"
"125","2099.36","710.39999999991","3.98","3.432","4695.5130000003","5624.31","9138.72","983"
"126","2096.83","712.79999999981","3.98","3.433","4688.344","5624.34","9108.55","982"
"127","2095.03","708.79999999981","3.98","3.433","4681.1119999997","5624.31","9136.16","981"
"128","2093.44","708","3.98","3.434","4673.9440000001","5624.34","9109.95","980"
"129","2091.72","709.20000000019","3.979","3.435","4666.7439999999","5624.34","9099.3","979"
"130","2090.05","707.20000000019","3.979","3.434","4664.3590000002","5624.36","9120.52","978"
"131","2087.88","705.60000000009","3.979","3.435","4659.4650000003","5624.27","9075.81","977"
"132","2085.61","701.60000000009","3.979","3.436","4652.344","5588.34","9085.95","976"
"133","2095.22","703.21899999957","3.994","3.767","4627.375","5600.38","9112.78","975"
"134","2093.47","705.60000000009","3.978","3.757","4630.7440000004","5588.34","9112.81","974"
"135","2089.97","704","3.978","3.436","4670.3594999998","5624.34","9098.34","973"
"136","2086.75","704.39999999991","3.978","3.437","4659.5430000005","5624.34","9080.34","972"
"137","2084.06","702.39999999991","3.978","3.438","4652.3439999996","5588.34","9074.25","971"
"138","2081.19","700.79999999981","3.977","3.438","4645.1129999999","5588.31","9065","970"
"139","2078.75","696.79999999981","3.977","3.439","4634.3440000005","5588.34","9047","969"
"140","2076.41","696.79999999981","3.976","3.439","4628.3439999996","5588.34","9003.78","968"
"141","8.69","39.486363635864","3.043","3.44","127.82899997011","8","8","967"
"142","2075.22","697.20000000019","3.977","3.434","4676.3119999999","5624.31","9065.47","966"
"143","2074.12","697.20000000019","3.977","3.44","4616.3440000005","5552.34","9047.72","965"
"144","2071.41","693.60000000009","3.976","3.44","4610.3130000001","5552.31","9021.38","964"
"145","2069.31","696","3.976","3.442","4601.9130000002","5552.31","9020.34","963"
"146","2067.16","692","3.976","3.443","4598.4059999995","5552.41","9013.88","962"
"147","2065.81","690","3.976","3.442","4592.3439999996","5552.34","9000.78","961"
"148","2064.47","690","3.976","3.443","4586.3430000003","5516.34","9015.62","960"
"149","2063.19","690.39999999991","3.976","3.443","4580.3430000003","5516.34","9018.41","959"
"150","2061.94","690.39999999991","3.975","3.444","4580.375","5516.38","8999.78","958"
"151","2059.88","687","3.975","3.444","4573.1129999999","5516.31","8998.41","957"
"152","2059","688.79999999981","3.975","3.444","4565.9430000004","5516.34","9012.22","956"
"153","2057.88","684.79999999981","3.974","3.445","4562.3439999996","5516.34","9021.59","955"
"154","2056.31","685.20000000019","3.975","3.445","4556.3119999999","5516.31","8999.62","954"
"155","2054.56","685.20000000019","3.974","3.445","4551.5120000001","5516.31","8988.81","953"
"156","2053.25","685.60000000009","3.974","3.446","4544.375","5480.38","9001.19","952"
"157","2063.31","684","3.989","3.776","4515.1869999999","5488.19","9074.56","951"
"158","2077.54","689.60000000009","3.972","3.779","4479.52","5444.32","9091.3","950"
"159","2074.43","693.60000000009","3.972","3.441","4616.3840000001","5552.38","9106.27","949"
"160","2071.29","693.59800000023","3.971","3.441","4601.9519999996","5552.35","9081.63","948"
"161","2069.18","693.60000000009","3.972","3.442","4594.7519999999","5552.35","9111.97","947"
"162","2065.76","689.60000000009","3.972","3.442","4586.3509999998","5516.38","9048.77","946"
"163","2063.04","689.60000000009","3.972","3.444","4574.3519999999","5516.35","9062.24","945"
"164","2060.41","689.60000000009","3.972","3.443","4565.9510000004","5516.35","9090.91","944"
"165","2057.79","687.60000000009","3.973","3.444","4558.6579999994","5480.26","9096.32","943"
"166","2055.33","685.60000000009","3.973","3.445","4550.3519999999","5480.35","9079.77","942"
"167","2051.59","681.60000000009","3.973","3.445","4537.1510000001","5480.35","9064.45","941"
"168","2049.09","680","3.973","3.448","4529.9510000004","5480.35","9036.86","940"
"169","2047.3","678","3.973","3.448","4522.6190000004","5480.22","9032.41","939"
"170","2045.34","678","3.973","3.448","4515.5130000003","5444.31","9019.77","938"
"171","2043.42","678.39999999991","3.973","3.448","4508.3590000002","5444.36","9008.81","937"
"172","2042.25","674.39379999973","3.973","3.449","4502.3429999999","5444.34","9034.11","936"
"173","2039.58","672.79999999981","3.973","3.449","4496.3600000003","5444.36","9044.27","935"
"174","2036.38","666.39999999991","3.969","3.45","4486.7129999995","5444.31","9016.83","934"
"175","2035.91","666","3.97","3.453","4472.2820000001","5408.28","9030.39","933"
"176","2033.92","666.39999999991","3.97","3.454","4472.3589999997","5408.36","8987.84","932"
"177","2032.72","662.39999999991","3.97","3.454","4465.1129999999","5408.31","9016.7","931"
"178","2030.39","664.79999999981","3.969","3.455","4460.3289999999","5408.33","8955.42","930"
"179","2029.08","664.79999999981","3.969","3.454","4457.912","5408.31","8956.98","929"
"180","2026.66","661.20000000019","3.969","3.454","4454.25","5408.25","8946.56","928"
"181","2035.69","660","3.983","3.783","4417.375","5390.38","9011.53","927"
"182","2033.78","661.20000000019","3.968","3.775","4421.9439999997","5372.34","8993.34","926"
"183","2031.5","661.20000000019","3.968","3.457","4466.2189999996","5408.22","9008.22","925"
"184","2027.88","661.60000000009","3.967","3.456","4457.9750000001","5408.38","8962.78","924"
"185","2026","657.60000000009","3.967","3.457","4450.7749999999","5408.38","8993.16","923"
